customer_id,customer_name,customer_type,occupation,annual_income,account_type,risk_score
CUST012,Patricia Davis,Retail,Salaried,104999.9865,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.01672,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.01729,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99915,Current,5
CUST016,Karen Martinez,Retail,Student,7500.013769,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.988,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00679,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0076,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00302,Business,10
CUST001,John Mitchell,Retail,Student,7999.996811,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0096,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.01348,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.97884,Savings,8
CUST005,David Kumar,Retail,Student,4999.991218,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99886,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9742,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00755,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9939,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.004984,Savings,7
CUST011,William Brown,Retail,Retired,38000.00295,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0205,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00104,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.00681,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99205,Current,5
CUST016,Karen Martinez,Retail,Student,7500.005327,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9936,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.99198,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0105,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.01898,Business,10
CUST001,John Mitchell,Retail,Student,7999.995689,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9949,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.98301,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00198,Savings,8
CUST005,David Kumar,Retail,Student,5000.001358,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99596,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9852,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.97914,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0034,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.011632,Savings,7
CUST011,William Brown,Retail,Retired,37999.98499,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0021,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99615,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99518,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.01297,Current,5
CUST016,Karen Martinez,Retail,Student,7500.008815,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9962,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.99798,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.001,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00465,Business,10
CUST001,John Mitchell,Retail,Student,7999.981621,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9943,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.99863,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00007,Savings,8
CUST005,David Kumar,Retail,Student,4999.995645,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00756,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0031,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00287,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9781,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.002824,Savings,7
CUST011,William Brown,Retail,Retired,38000.00496,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9978,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.98587,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.00559,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.98252,Current,5
CUST016,Karen Martinez,Retail,Student,7499.998966,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0127,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00006,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9981,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.01415,Business,10
CUST001,John Mitchell,Retail,Student,8000.010728,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9859,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00158,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.98574,Savings,8
CUST005,David Kumar,Retail,Student,4999.997688,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.02107,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0053,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.98894,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9979,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.999384,Savings,7
CUST011,William Brown,Retail,Retired,38000.00888,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0116,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99643,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.0068,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00818,Current,5
CUST016,Karen Martinez,Retail,Student,7500.000873,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9958,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.98922,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0008,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00362,Business,10
CUST001,John Mitchell,Retail,Student,7999.987746,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9926,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.98439,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.01195,Savings,8
CUST005,David Kumar,Retail,Student,4999.998304,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99534,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.016,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00542,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9994,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.99076,Savings,7
CUST011,William Brown,Retail,Retired,37999.99666,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.989,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00238,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.9985,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00138,Current,5
CUST016,Karen Martinez,Retail,Student,7499.996291,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0083,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.01215,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0116,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.97951,Business,10
CUST001,John Mitchell,Retail,Student,8000.001697,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9837,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.99329,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99669,Savings,8
CUST005,David Kumar,Retail,Student,5000.008775,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.01658,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0181,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.98663,Current,5
CUST009,Robert Taylor,Retail,Business,180000.014,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.000317,Savings,7
CUST011,William Brown,Retail,Retired,37999.9963,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.003,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.0212,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.9902,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.98916,Current,5
CUST016,Karen Martinez,Retail,Student,7500.008154,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0036,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.99797,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0152,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00201,Business,10
CUST001,John Mitchell,Retail,Student,7999.985416,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9925,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.99033,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99809,Savings,8
CUST005,David Kumar,Retail,Student,4999.981657,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.98406,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0019,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99073,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0017,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.98372,Savings,7
CUST011,William Brown,Retail,Retired,37999.99528,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9995,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99131,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.00354,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00984,Current,5
CUST016,Karen Martinez,Retail,Student,7500.005862,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9838,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.99922,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9893,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.98899,Business,10
CUST001,John Mitchell,Retail,Student,8000.002737,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0014,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00426,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00551,Savings,8
CUST005,David Kumar,Retail,Student,5000.004306,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99445,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.992,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.98327,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9932,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.013502,Savings,7
CUST011,William Brown,Retail,Retired,38000.00364,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0068,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.99603,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.0205,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00051,Current,5
CUST016,Karen Martinez,Retail,Student,7500.024833,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0029,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.99681,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9896,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.9911,Business,10
CUST001,John Mitchell,Retail,Student,8000.001836,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.014,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.98272,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.98767,Savings,8
CUST005,David Kumar,Retail,Student,5000.00784,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99691,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9805,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.98575,Current,5
CUST009,Robert Taylor,Retail,Business,179999.999,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.997723,Savings,7
CUST011,William Brown,Retail,Retired,37999.99951,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9743,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00331,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99507,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99352,Current,5
CUST016,Karen Martinez,Retail,Student,7500.014529,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0115,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.99991,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0079,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00721,Business,10
CUST001,John Mitchell,Retail,Student,8000.010258,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9846,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.01057,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.98374,Savings,8
CUST005,David Kumar,Retail,Student,5000.004363,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00704,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0024,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.0215,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9942,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.988548,Savings,7
CUST011,William Brown,Retail,Retired,37999.99064,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0185,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00364,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.00541,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.98769,Current,5
CUST016,Karen Martinez,Retail,Student,7500.002051,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0064,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00134,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0073,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.99548,Business,10
CUST001,John Mitchell,Retail,Student,7999.993137,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9926,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00478,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.01111,Savings,8
CUST005,David Kumar,Retail,Student,5000.003372,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99979,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0095,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.01848,Current,5
CUST009,Robert Taylor,Retail,Business,179999.991,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.002023,Savings,7
CUST011,William Brown,Retail,Retired,37999.99513,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0021,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00275,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.98601,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00763,Current,5
CUST016,Karen Martinez,Retail,Student,7500.003473,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9797,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00414,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.989,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.98613,Business,10
CUST001,John Mitchell,Retail,Student,8000.006259,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0074,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.98454,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.0095,Savings,8
CUST005,David Kumar,Retail,Student,4999.986011,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99455,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9905,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00553,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9849,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.000048,Savings,7
CUST011,William Brown,Retail,Retired,37999.98702,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.001,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00427,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99812,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.98778,Current,5
CUST016,Karen Martinez,Retail,Student,7499.993758,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9982,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.01331,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.99,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.02255,Business,10
CUST001,John Mitchell,Retail,Student,8000.008319,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0111,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.99746,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.98851,Savings,8
CUST005,David Kumar,Retail,Student,4999.993373,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99506,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0102,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.9927,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9806,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.017546,Savings,7
CUST011,William Brown,Retail,Retired,37999.98955,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9969,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00519,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99537,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.01255,Current,5
CUST016,Karen Martinez,Retail,Student,7499.994293,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.987,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.01286,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9898,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.0132,Business,10
CUST001,John Mitchell,Retail,Student,7999.995051,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0016,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.99649,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.9836,Savings,8
CUST005,David Kumar,Retail,Student,4999.996116,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00314,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9948,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00149,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9936,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.012261,Savings,7
CUST011,William Brown,Retail,Retired,37999.97969,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9989,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00456,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99452,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.97911,Current,5
CUST016,Karen Martinez,Retail,Student,7499.999471,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9854,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00574,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0013,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00111,Business,10
CUST001,John Mitchell,Retail,Student,8000.007949,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9809,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.98497,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.98045,Savings,8
CUST005,David Kumar,Retail,Student,4999.992758,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.99584,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9992,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.98565,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0218,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.995352,Savings,7
CUST011,William Brown,Retail,Retired,37999.99223,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9878,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00753,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99156,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00688,Current,5
CUST016,Karen Martinez,Retail,Student,7500.001976,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0076,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.98597,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0132,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.98806,Business,10
CUST001,John Mitchell,Retail,Student,8000.008769,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,125000.0053,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.00057,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.99179,Savings,8
CUST005,David Kumar,Retail,Student,4999.986188,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.01607,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0084,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.01159,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9989,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.011517,Savings,7
CUST011,William Brown,Retail,Retired,38000.00405,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9985,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00117,Business,11
CUST014,Linda Johnson,Retail,Housewife,25000.00514,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.00271,Current,5
CUST016,Karen Martinez,Retail,Student,7500.011346,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9962,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.01131,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9799,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.99044,Business,10
CUST001,John Mitchell,Retail,Student,8000.000484,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9853,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.9894,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00305,Savings,8
CUST005,David Kumar,Retail,Student,5000.00943,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.01177,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9986,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99746,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9932,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.996189,Savings,7
CUST011,William Brown,Retail,Retired,37999.99741,Savings,9
CUST012,Patricia Davis,Retail,Salaried,104999.9819,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.01335,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99711,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.01076,Current,5
CUST016,Karen Martinez,Retail,Student,7499.994378,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9978,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00846,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9938,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.99391,Business,10
CUST001,John Mitchell,Retail,Student,8000.02148,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9955,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.98813,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00814,Savings,8
CUST005,David Kumar,Retail,Student,4999.991374,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.00292,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0054,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99224,Current,5
CUST009,Robert Taylor,Retail,Business,180000.0107,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.000284,Savings,7
CUST011,William Brown,Retail,Retired,38000.01649,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.016,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.01345,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99538,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.97472,Current,5
CUST016,Karen Martinez,Retail,Student,7500.011256,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9871,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00203,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9974,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.98528,Business,10
CUST001,John Mitchell,Retail,Student,7999.99186,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9984,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.99842,Business,12
CUST004,Emily Rodriguez,Retail,Retired,44999.98109,Savings,8
CUST005,David Kumar,Retail,Student,5000.007743,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,85000.01039,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9775,Business,15
CUST008,Maria Garcia,Retail,Salaried,72000.00243,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9963,Business,18
CUST010,Jennifer Lee,Retail,Student,6000.002358,Savings,7
CUST011,William Brown,Retail,Retired,37999.99835,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0234,Current,4
CUST013,Christopher Moore,Retail,Self-employed,87999.98247,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99556,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99758,Current,5
CUST016,Karen Martinez,Retail,Student,7499.983102,Savings,8
CUST017,Matthew Harris,Retail,Business,219999.9917,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.00669,Savings,7
CUST019,Paul Lewis,Retail,Salaried,115000.0043,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.99916,Business,10
CUST001,John Mitchell,Retail,Student,7999.989519,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9943,Current,3
CUST003,Michael Chen,Retail,Self-employed,94999.99883,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00869,Savings,8
CUST005,David Kumar,Retail,Student,4999.997608,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.97931,Current,6
CUST007,James Wilson,Retail,Self-employed,150000.0069,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99621,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9981,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.997793,Savings,7
CUST011,William Brown,Retail,Retired,37999.98768,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0024,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.0063,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99265,Savings,6
CUST015,Daniel White,Retail,Salaried,95000.01118,Current,5
CUST016,Karen Martinez,Retail,Student,7499.998884,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0092,Business,20
CUST018,Nancy Clark,Retail,Retired,51999.9926,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9966,Current,4
CUST020,Betty Walker,Retail,Self-employed,77999.99592,Business,10
CUST001,John Mitchell,Retail,Student,7999.994718,Savings,5
CUST002,Sarah Thompson,Retail,Salaried,124999.9837,Current,3
CUST003,Michael Chen,Retail,Self-employed,95000.01094,Business,12
CUST004,Emily Rodriguez,Retail,Retired,45000.00349,Savings,8
CUST005,David Kumar,Retail,Student,5000.000526,Savings,4
CUST006,Lisa Anderson,Retail,Salaried,84999.97105,Current,6
CUST007,James Wilson,Retail,Self-employed,149999.9851,Business,15
CUST008,Maria Garcia,Retail,Salaried,71999.99947,Current,5
CUST009,Robert Taylor,Retail,Business,179999.9871,Business,18
CUST010,Jennifer Lee,Retail,Student,5999.969329,Savings,7
CUST011,William Brown,Retail,Retired,37999.99951,Savings,9
CUST012,Patricia Davis,Retail,Salaried,105000.0023,Current,4
CUST013,Christopher Moore,Retail,Self-employed,88000.00648,Business,11
CUST014,Linda Johnson,Retail,Housewife,24999.99542,Savings,6
CUST015,Daniel White,Retail,Salaried,94999.99639,Current,5
CUST016,Karen Martinez,Retail,Student,7499.989303,Savings,8
CUST017,Matthew Harris,Retail,Business,220000.0161,Business,20
CUST018,Nancy Clark,Retail,Retired,52000.01679,Savings,7
CUST019,Paul Lewis,Retail,Salaried,114999.9925,Current,4
CUST020,Betty Walker,Retail,Self-employed,78000.00255,Business,10
CUST001,John Mitchell,Retail,Student,8000.011969,Savings,5
